Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
7186	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;	17.051	6.226(37%)	10.825(63%)	37	13174	85	13089	4511	1680	2884	  12611
7187	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;	17.437	6.357(37%)	11.080(63%)	37	13209	85	13124	4511	1680	2884	  12611
7188	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.386	6.729(37%)	11.657(63%)	37	13194	85	13109	4511	1680	2884	  12638
7189	&scorr;&sweep;&synch2;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.196	6.684(37%)	11.512(63%)	37	12596	85	12511	4511	1680	3186	  11962
7190	&scorr;&sweep;&dch;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;	21.014	7.505(36%)	13.509(64%)	36	12897	85	12812	4511	1680	3627	  12256
7191	&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;	21.597	7.629(36%)	13.968(64%)	36	12973	85	12888	4511	1680	3627	  12337
7192	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.021	6.332(36%)	11.689(64%)	36	13219	85	13134	4511	1680	3187	  12621
7193	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.017	6.481(36%)	11.536(64%)	36	13245	85	13160	4511	1680	3187	  12666
7194	&scorr;&sweep;&dc2;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	22.636	7.552(34%)	15.084(66%)	34	13223	85	13138	4511	1680	3628	  12712
7195	&scorr;&sweep;&syn2;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	24.479	8.249(34%)	16.230(66%)	34	13010	85	12925	4511	1680	3325	  12586
7196	&scorr;&sweep;&dch;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	19.224	6.485(34%)	12.739(66%)	34	13393	85	13308	4511	1680	3086	  12844
7197	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	24.790	8.249(34%)	16.541(66%)	34	12895	85	12810	4511	1680	3628	  12472
7198	&scorr;&sweep;&syn4;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	26.804	8.621(33%)	18.183(67%)	33	13542	85	13457	4511	1680	3629	  13003
7199	&scorr;&sweep;&b;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	24.141	8.125(34%)	16.016(66%)	34	13108	85	13023	4511	1680	3628	  12663
7200	&scorr;&sweep;&b -d;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	21.353	7.636(36%)	13.717(64%)	36	13656	85	13571	4511	1680	3628	  13243
7201	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.012	6.701(36%)	12.311(64%)	36	13396	85	13311	4511	1680	3084	  12968
7202	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.036	6.835(36%)	12.201(64%)	36	13653	85	13568	4511	1680	3085	  13166
7203	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.571	6.722(37%)	11.849(63%)	37	13397	85	13312	4511	1680	3084	  12879
7204	&scorr;&sweep;&synch2;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.281	6.677(37%)	11.604(63%)	37	13032	85	12947	4511	1680	3386	  12639
7205	&scorr;&sweep;&dch;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	23.584	8.001(34%)	15.583(66%)	34	13143	85	13058	4511	1680	3628	  12602
7206	&scorr;&sweep;&dch -f;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	23.867	7.800(33%)	16.067(67%)	33	13168	85	13083	4511	1680	3628	  12614
7207	&scorr;&sweep;&dch -f;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	21.453	7.304(35%)	14.149(65%)	35	13391	85	13306	4511	1680	3325	  12862
7208	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.628	6.801(37%)	11.827(63%)	37	13263	85	13178	4511	1680	3187	  12675
7209	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.863	6.846(37%)	12.017(63%)	37	13127	85	13042	4511	1680	3388	  12687
7210	&scorr;&sweep;&dc2;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	23.625	7.800(34%)	15.825(66%)	34	13058	85	12973	4511	1680	3325	  12524
7211	&scorr;&sweep;&syn2;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	21.278	7.342(35%)	13.936(65%)	35	12789	85	12704	4511	1680	3325	  12325
7212	&scorr;&sweep;&syn3;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.828	7.091(35%)	13.737(65%)	35	12741	85	12656	4511	1680	3325	  12260
7213	&scorr;&sweep;&syn4;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	21.570	7.439(35%)	14.131(65%)	35	12895	85	12810	4511	1680	3325	  12356
7214	&scorr;&sweep;&b;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.925	7.076(34%)	13.849(66%)	34	12891	85	12806	4511	1680	3325	  12408
7215	&scorr;&sweep;&b -d;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.111	6.967(35%)	13.144(65%)	35	13024	85	12939	4511	1680	3325	  12525
7216	&scorr;&sweep;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.309	6.952(35%)	13.357(65%)	35	13202	85	13117	4511	1680	3083	  12768
7217	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.749	6.828(35%)	12.921(65%)	35	13086	85	13001	4511	1680	3082	  12619
7218	&scorr;&sweep;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;	22.764	7.877(35%)	14.887(65%)	35	13374	85	13289	4511	1680	3629	  12852
7219	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	17.893	7.321(41%)	10.572(59%)	41	13225	85	13140	4511	1680	2883	  12689
7220	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.789	6.828(35%)	12.961(65%)	35	13121	85	13036	4511	1680	3082	  12672
7221	&scorr;&sweep;&synch2;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.888	6.835(37%)	12.053(63%)	37	12859	85	12774	4511	1680	3084	  12432
7222	&scorr;&sweep;&dch;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	22.726	7.877(35%)	14.849(65%)	35	12926	85	12841	4511	1680	3325	  12374
7223	&scorr;&sweep;&dch -f;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	22.644	7.552(34%)	15.092(66%)	34	13042	85	12957	4511	1680	3325	  12481
7224	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.170	6.729(36%)	12.441(64%)	36	12864	85	12779	4511	1680	2884	  12231
7225	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn2;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.106	6.970(35%)	13.136(65%)	35	12893	85	12808	4511	1680	3082	  12431
7226	&scorr;&sweep;&dc2;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	23.218	7.676(34%)	15.542(66%)	34	13045	85	12960	4511	1680	3628	  12500
7227	&scorr;&sweep;&syn2;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	21.005	7.315(35%)	13.690(65%)	35	12696	85	12611	4511	1680	3325	  12255
7228	&scorr;&sweep;&syn3;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.875	6.970(34%)	13.905(66%)	34	12752	85	12667	4511	1680	3628	  12305
7229	&scorr;&sweep;&syn4;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	22.852	7.572(34%)	15.280(66%)	34	12876	85	12791	4511	1680	3628	  12334
7230	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.154	6.357(36%)	11.797(64%)	36	13335	85	13250	4511	1680	3083	  12914
7231	&scorr;&sweep;&b;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.924	7.218(35%)	13.706(65%)	35	12928	85	12843	4511	1680	3628	  12449
7232	&scorr;&sweep;&b -d;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.119	6.595(35%)	12.524(65%)	35	12911	85	12826	4511	1680	3628	  12427
7233	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.419	6.729(35%)	12.690(65%)	35	13122	85	13037	4511	1680	3083	  12636
7234	&scorr;&sweep;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.787	6.704(34%)	13.083(66%)	34	13071	85	12986	4511	1680	3083	  12589
7235	&scorr;&sweep;&if -W 300 -y -K 6;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.465	6.828(34%)	13.637(66%)	34	13006	85	12921	4511	1680	3083	  12543
7236	&scorr;&sweep;&synch2;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.260	6.925(36%)	12.335(64%)	36	12885	85	12800	4511	1680	3386	  12469
7237	&scorr;&sweep;&dch;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	23.263	7.676(33%)	15.587(67%)	33	12983	85	12898	4511	1680	3628	  12420
7238	&scorr;&sweep;&dch -f;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	23.258	7.676(34%)	15.582(66%)	34	12939	85	12854	4511	1680	3628	  12381
7239	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.244	6.729(35%)	12.515(65%)	35	12736	85	12651	4511	1680	3187	  12097
7240	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.705	6.722(35%)	12.983(65%)	35	12697	85	12612	4511	1680	3386	  12223
7241	&scorr;&sweep;&dc2;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1843	  16697
7242	&scorr;&sweep;&dc2;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	24.126	7.800(33%)	16.326(67%)	33	13077	85	12992	4511	1680	3629	  12502
7243	&scorr;&sweep;&syn2;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	21.304	7.094(34%)	14.210(66%)	34	12990	85	12905	4511	1680	3325	  12528
7244	&scorr;&sweep;&syn3;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	21.835	7.218(34%)	14.617(66%)	34	12921	85	12836	4511	1680	3628	  12444
7245	&scorr;&sweep;&syn4;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	23.022	7.466(33%)	15.556(67%)	33	12875	85	12790	4511	1680	3628	  12331
7246	&scorr;&sweep;&b;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.705	6.970(34%)	13.735(66%)	34	12954	85	12869	4511	1680	3628	  12466
7247	&scorr;&sweep;&b -d;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.962	6.977(35%)	12.985(65%)	35	13131	85	13046	4511	1680	3628	  12614
7248	&scorr;&sweep;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.744	6.828(35%)	12.916(65%)	35	13088	85	13003	4511	1680	3083	  12598
7249	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.624	6.977(36%)	12.647(64%)	36	13023	85	12938	4511	1680	3083	  12609
7250	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.457	6.925(36%)	12.532(64%)	36	12954	85	12869	4511	1680	3084	  12450
7251	&scorr;&sweep;&synch2;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.510	7.049(35%)	13.461(65%)	35	13053	85	12968	4511	1680	3387	  12646
7252	&scorr;&sweep;&syn2;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1789	  16573
7253	&scorr;&sweep;&dch;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	24.926	7.924(32%)	17.002(68%)	32	13009	85	12924	4511	1680	3629	  12425
7254	&scorr;&sweep;&dch -f;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	24.253	7.924(33%)	16.329(67%)	33	13016	85	12931	4511	1680	3629	  12434
7255	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.223	6.580(35%)	12.643(65%)	35	13009	85	12924	4511	1680	3187	  12360
7256	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn4;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.057	6.846(35%)	13.211(65%)	35	13082	85	12997	4511	1680	3385	  12657
7257	&scorr;&sweep;&dc2;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	23.105	8.008(35%)	15.097(65%)	35	13170	85	13085	4511	1680	3628	  12648
7258	&scorr;&sweep;&syn2;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.725	7.094(35%)	13.631(65%)	35	12923	85	12838	4511	1680	3325	  12419
7259	&scorr;&sweep;&syn3;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	21.116	7.218(35%)	13.898(65%)	35	12885	85	12800	4511	1680	3628	  12419
7260	&scorr;&sweep;&syn4;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.285	6.846(34%)	13.439(66%)	34	12975	85	12890	4511	1680	3628	  12492
7261	&scorr;&sweep;&b;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.840	6.704(34%)	13.136(66%)	34	12995	85	12910	4511	1680	3628	  12513
7262	&scorr;&sweep;&b -d;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.478	6.471(36%)	12.007(64%)	36	13179	85	13094	4511	1680	3628	  12697
7263	&scorr;&sweep;&syn3;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1789	  15698
7264	&scorr;&sweep;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.647	6.456(35%)	12.191(65%)	35	13407	85	13322	4511	1680	3083	  12955
7265	&scorr;&sweep;&if -W 300 -g -K 6;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.191	6.846(34%)	13.345(66%)	34	13372	85	13287	4511	1680	3084	  12981
7266	&scorr;&sweep;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.703	6.481(35%)	12.222(65%)	35	13421	85	13336	4511	1680	3083	  12957
7267	&scorr;&sweep;&synch2;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.333	6.934(35%)	13.399(65%)	35	13000	85	12915	4511	1680	3388	  12564
7268	&scorr;&sweep;&dch;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	22.752	7.877(35%)	14.875(65%)	35	13022	85	12937	4511	1680	3628	  12484
7269	&scorr;&sweep;&dch -f;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	22.954	7.676(34%)	15.278(66%)	34	13115	85	13030	4511	1680	3628	  12573
7270	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.307	6.605(37%)	11.702(63%)	37	13037	85	12952	4511	1680	3187	  12409
7271	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.611	6.722(35%)	12.889(65%)	35	13115	85	13030	4511	1680	3386	  12647
7272	&scorr;&sweep;&dc2;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1843	  16377
7273	&scorr;&sweep;&syn2;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1843	  16078
7274	&scorr;&sweep;&syn4;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1843	  15908
7275	&scorr;&sweep;&syn3;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1843	  14559
7276	&scorr;&sweep;&syn4;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1843	  15911
7277	&scorr;&sweep;&b;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1843	  16899
7278	&scorr;&sweep;&b -d;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1843	  17589
7279	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1789	  16813
7280	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1789	  17036
7281	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1789	  17469
7282	&scorr;&sweep;&synch2;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1789	  17619
7283	&scorr;&sweep;&dch;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1843	  16418
7284	&scorr;&sweep;&dch -f;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1843	  18011
7285	&scorr;&sweep;&b;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1789	  16931
7286	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1771	  16776
7287	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b -d;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1789	  16822
7288	&scorr;&sweep;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.618	6.580(36%)	12.038(64%)	36	13182	85	13097	4511	1680	3084	  12666
7289	&scorr;&sweep;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.747	6.722(36%)	12.025(64%)	36	13012	85	12927	4511	1680	3081	  12548
7290	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.426	6.828(34%)	13.598(66%)	34	12851	85	12766	4511	1680	3083	  12404
7291	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.614	6.828(35%)	12.786(65%)	35	13089	85	13004	4511	1680	3084	  12588
7292	&scorr;&sweep;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.835	6.605(36%)	12.230(64%)	36	13096	85	13011	4511	1680	3082	  12641
7293	&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1789	  17430
7294	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	17.314	6.474(38%)	10.840(62%)	38	13237	85	13152	4511	1680	3084	  12779
7295	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	17.463	6.456(37%)	11.007(63%)	37	13295	85	13210	4511	1680	3083	  12832
7296	&scorr;&sweep;&b -d;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1789	  17588
7297	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	17.654	6.456(37%)	11.198(63%)	37	13379	85	13294	4511	1680	3084	  12843
7298	&scorr;&sweep;&synch2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.185	6.704(35%)	12.481(65%)	35	12923	85	12838	4511	1680	3083	  12433
7299	&scorr;&sweep;&dch;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.332	6.835(36%)	12.497(64%)	36	12973	85	12888	4511	1680	3085	  12426
7300	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.755	6.835(35%)	12.920(65%)	35	13094	85	13009	4511	1680	3084	  12554
7301	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	17.637	6.357(37%)	11.280(63%)	37	13121	85	13036	4511	1680	2884	  12597
7302	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	17.919	6.347(36%)	11.572(64%)	36	13210	85	13125	4511	1680	3083	  12808
7303	&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.709	6.711(36%)	11.998(64%)	36	13293	85	13208	4511	1680	3084	  12772
7304	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.734	6.828(35%)	12.906(65%)	35	13063	85	12978	4511	1680	3081	  12615
7305	&scorr;&sweep;&syn3;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.246	6.846(36%)	12.400(64%)	36	12924	85	12839	4511	1680	3083	  12481
7306	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	20.135	6.846(35%)	13.289(65%)	35	12925	85	12840	4511	1680	3325	  12460
7307	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1789	  17333
7308	&scorr;&sweep;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.366	6.595(36%)	11.771(64%)	36	13269	85	13184	4511	1680	3083	  12812
7309	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;										1789	  17664
7310	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	17.359	6.084(36%)	11.275(64%)	36	13225	85	13140	4511	1680	3084	  12778
7311	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	17.400	6.357(37%)	11.043(63%)	37	13141	85	13056	4511	1680	3083	  12750
7312	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.004	6.456(36%)	11.548(64%)	36	13401	85	13316	4511	1680	3084	  12871
7313	&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	19.758	6.828(35%)	12.930(65%)	35	12887	85	12802	4511	1680	3082	  12397
7314	&scorr;&sweep;&dch;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;	18.539	6.790(37%)	11.749(63%)	37	13069	85	12984	4511	1680	3085	  12512
